X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"1514",2011/08/13 00:00:00,2011/08/13 00:00:00+00,"622",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Escalhão,modis,3.04975922953402,0,0,0,16.0513643659685,80.096308186183,0.802568218298426,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"1516",2011/08/13 00:00:00,2011/08/13 00:00:00+00,"47",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Vale Formoso e Aldeia do Souto,modis,0,0,0,0,61.7021276594432,38.297872340344,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4947",2011/09/09 00:00:00,2011/09/09 00:00:00+00,"668",PT,PRT,Portugal,Continente,Norte,Douro,São Lourenço de Ribapinhão,modis,0,5.39730134932453,0.149925037481237,0,36.4317841079406,36.731634182903,21.2893553223356,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2148",2011/08/23 00:00:00,2011/08/23 00:00:00+00,"2074",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Δυτική Ελλάδα,Αιτωλοακαρνανία,Τοπική Κοινότητα Κατούνας,modis,0,0,0,41.7349397590341,0,54.5542168674673,2.55421686746976,1.15662650602404,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2771",2011/09/11 00:00:00,2011/09/11 00:00:00+00,"374",ES,ESP,España,Sur,Andalucía,Málaga,Mijas,modis,1.32625994694925,0,0,44.8275862068847,17.2413793103403,31.830238726782,3.97877984084775,0.79575596816955,0,0.486754283634826,"0",2022/01/26 11:57:54.973,EU,EU
,,"1494",2011/08/25 00:00:00,2011/08/25 00:00:00+00,"2369",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Ιόνια Νησιά,Ζάκυνθος,Τοπική Κοινότητα Αγίου Λέοντος,modis,0,0.210881484605643,0,48.9666807254302,14.424293547026,0.210881484605643,36.1872627583283,0,0,9.49120937387883,"0",2022/01/26 11:57:54.973,EU,EU
,,"1493",2011/08/23 00:00:00,2011/08/23 00:00:00+00,"334",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Δυτική Ελλάδα,Αιτωλοακαρνανία,Τοπική Κοινότητα Γαβρολίμνης,modis,0,0,10.1796407185598,66.4670658682436,3.89221556886111,0,16.7664670658632,2.69461077844231,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2156",2011/08/13 00:00:00,2011/08/13 00:00:00+00,"113",ES,ESP,España,Este,Cataluña,Girona,Rabós,modis,0,0,0,94.6428571427726,0,0,5.35714285713807,0,0,90.3537241988914,"0",2022/01/26 11:57:54.973,EU,EU
,,"2107",2011/10/16 00:00:00,2011/10/16 00:00:00+00,"218",ES,ESP,España,Noroeste,Galicia,Ourense,Esgos,modis,26.5116279069644,0,0,0,0,73.4883720929891,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2077",2011/07/06 00:00:00,2011/07/06 00:00:00+00,"452",ES,ESP,España,Este,Illes Balears,Mallorca,Artà,modis,9.13140311803806,0,1.78173719376352,52.115812917583,30.7349665924208,0,5.79064587973145,0.445434298440881,0,93.3478179331123,"0",2022/01/26 11:57:54.973,EU,EU
,,"1674",2011/04/08 00:00:00,2011/04/08 00:00:00+00,"44",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,modis,0,0,0,0,0,99.9999999997872,0,0,0,70.0071329273952,"0",2022/01/26 11:57:54.973,EU,EU
,,"1705",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"21",ES,ESP,España,Noroeste,Galicia,Ourense,"Pereiro de Aguiar, O",modis,0,0,0,0,4.54545454543388,95.4545454541116,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1745",2011/08/20 00:00:00,2011/08/20 00:00:00+00,"90",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,"Lebução, Fiães e Nozelos",modis,0,0,1.08695652173795,0,51.0869565216836,0,47.8260869564698,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1746",2011/08/20 00:00:00,2011/08/20 00:00:00+00,"107",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Mairos,modis,0,0,0,0,43.1192660550063,0,56.8807339449019,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1747",2011/08/10 00:00:00,2011/08/10 00:00:00+00,"54",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Στερεά Ελλάδα,Βοιωτία,Τοπική Κοινότητα Μαυρομματίου,modis,0,0,0,69.8113207545853,0,0,30.1886792452261,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1879",2011/10/02 00:00:00,2011/10/02 00:00:00+00,"158",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Moimenta e Montouto,modis,0,0,0,0,0,77.8481012657735,22.1518987341632,0,0,2.55871330703634,"0",2022/01/26 11:57:54.973,EU,EU
,,"1880",2011/10/06 00:00:00,2011/10/06 00:00:00+00,"155",PT,PRT,Portugal,Continente,Norte,Douro,Arnas,modis,0,0,0,0,10.8974358974289,88.4615384614818,0.64102564102523,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2036",2011/10/06 00:00:00,2011/10/06 00:00:00+00,"517",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Vilar de Perdizes e Meixide,modis,0,0,0,0,9.36902485659477,57.1701720841191,33.460803059267,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2076",2011/07/06 00:00:00,2011/07/06 00:00:00+00,"392",ES,ESP,España,Sur,Andalucía,Cádiz,"Línea de la Concepción, La",modis,0,0,0,10.3274559193929,0,76.8261964735323,7.80856423173607,5.03778337531359,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2149",2011/08/24 00:00:00,2011/08/24 00:00:00+00,"1471",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Δυτική Ελλάδα,Αιτωλοακαρνανία,Τοπική Κοινότητα Μπαμπίνης,modis,1.96743554952497,0,4.40976933514217,8.41248303934814,6.37720488466714,0,78.8331071913108,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2166",2011/10/13 00:00:00,2011/10/13 00:00:00+00,"26",ES,ESP,España,Noroeste,Galicia,Ourense,"Gudiña, A",modis,0,0,0,0,0,92.5925925922497,7.40740740737997,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2204",2011/10/13 00:00:00,2011/10/13 00:00:00+00,"173",ES,ESP,España,Noroeste,Galicia,Ourense,Vilariño de Conso,modis,6.39534883720559,0,0,0,0,68.6046511627508,24.9999999999855,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2330",2011/08/11 00:00:00,2011/08/11 00:00:00+00,"103",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Vilar e Viveiro,modis,0,0,0,0,0,50.4854368931549,49.514563106748,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2342",2011/08/12 00:00:00,2011/08/12 00:00:00+00,"31",PT,PRT,Portugal,Continente,Norte,Alto Minho,Barbeita,modis,64.2857142854847,3.57142857141582,0,0,32.1428571427424,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2395",2011/09/19 00:00:00,2011/09/19 00:00:00+00,"113",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Δυτική Ελλάδα,Ηλεία,Τοπική Κοινότητα Κρυόβρυσης,modis,0,11.864406779651,0,84.7457627117926,3.3898305084717,0,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2408",2011/04/14 00:00:00,2011/04/14 00:00:00+00,"125",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Telões,modis,0,0,0,0,0,99.9999999999206,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2466",2011/10/17 00:00:00,2011/10/17 00:00:00+00,"142",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,6.56934306568864,0,0,0,0,93.4306569342384,0,0,0,87.1150129586177,"0",2022/01/26 11:57:54.973,EU,EU
,,"2467",2011/10/12 00:00:00,2011/10/12 00:00:00+00,"130",ES,ESP,España,Noroeste,Galicia,Ourense,Rubiá,modis,0,0,0,0,7.57575757575184,81.8181818181198,10.6060606060526,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2468",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"42",ES,ESP,España,Centro (ES),Castilla y León,León,Lucillo,modis,0,0,0,0,0,99.9999999997561,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2469",2011/10/12 00:00:00,2011/10/12 00:00:00+00,"42",ES,ESP,España,Centro (ES),Castilla y León,León,Castrillo de Cabrera,modis,49.9999999998913,0,0,0,49.9999999998913,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2719",2011/10/12 00:00:00,2011/10/12 00:00:00+00,"48",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Sapiãos,modis,0,0,0,0,24.4897959183174,0,75.5102040814785,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2720",2011/09/18 00:00:00,2011/09/18 00:00:00+00,"92",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Santa Valha,modis,0,0,13.1868131867987,0,5.49450549449946,58.2417582416942,23.0769230768977,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2865",2011/10/17 00:00:00,2011/10/17 00:00:00+00,"76",ES,ESP,España,Noroeste,Galicia,Lugo,Friol,modis,0,0,0,0,0,71.999999999904,27.9999999999627,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2869",2011/04/06 00:00:00,2011/04/06 00:00:00+00,"44",ES,ESP,España,Noroeste,Cantabria,Cantabria,Cabuérniga,modis,4.76190476189342,0,0,0,0,95.2380952378685,0,0,0,2.40272848397025,"0",2022/01/26 11:57:54.973,EU,EU
,,"1864",2011/08/26 00:00:00,2011/08/26 00:00:00+00,"291",EL,GRC,Ελλάδα ,Βόρεια Ελλάδα,Ήπειρος,"Άρτα, Πρέβεζα",Τοπική Κοινότητα Καμπής,modis,0,0,0,38.1944444444312,0,43.7499999999848,5.20833333333153,12.8472222222178,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2956",2011/08/10 00:00:00,2011/08/10 00:00:00+00,"359",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Θεσσαλία,"Καρδίτσα, Τρίκαλα",Τοπική Κοινότητα Συκεών,modis,0,0,0,0,0,27.9329608938469,72.0670391061251,0,0,61.0592487146484,"0",2022/01/26 11:57:54.973,EU,EU
,,"3153",2011/10/07 00:00:00,2011/10/07 00:00:00+00,"152",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Figueruela de Arriba,modis,0,0,0,0,0,56.5789473683838,43.4210526315504,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3245",2011/10/05 00:00:00,2011/10/05 00:00:00+00,"44",ES,ESP,España,Noroeste,Galicia,Lugo,Palas de Rei,modis,2.17391304347353,0,6.52173913042061,0,0,91.3043478258885,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3246",2011/10/09 00:00:00,2011/10/09 00:00:00+00,"41",ES,ESP,España,Centro (ES),Castilla y León,León,Vega de Valcarce,modis,29.2682926828554,0,0,0,0,48.7804878047591,21.9512195121416,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3248",2011/10/09 00:00:00,2011/10/09 00:00:00+00,"37",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Cervos,modis,0,0,0,0,84.2105263155679,5.26315789472299,10.526315789446,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3249",2011/10/16 00:00:00,2011/10/16 00:00:00+00,"29",PT,PRT,Portugal,Continente,Norte,Ave,São Gens,modis,0,0,0,0,10.7142857142474,46.4285714284056,10.7142857142474,32.1428571427424,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3382",2011/10/09 00:00:00,2011/10/09 00:00:00+00,"90",PT,PRT,Portugal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,Carvoeira,modis,0,0,0,0,20.4301075268598,0,73.1182795698139,6.45161290321887,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3383",2011/10/05 00:00:00,2011/10/05 00:00:00+00,"43",ES,ESP,España,Sur,Andalucía,Cádiz,Tarifa,modis,0,0,2.27272727272211,68.1818181816632,0,0,29.5454545453874,0,0,74.5858106880903,"0",2022/01/26 11:57:54.973,EU,EU
,,"3429",2011/05/16 00:00:00,2011/05/16 00:00:00+00,"35",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Allande,modis,0,0,0,0,0,99.9999999997143,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3616",2011/02/08 00:00:00,2011/02/08 00:00:00+00,"75",ES,ESP,España,Centro (ES),Castilla y León,León,Peranzanes,modis,0,0,0,0,0,99.9999999998649,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3674",2011/04/08 00:00:00,2011/04/08 00:00:00+00,"174",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,22.543352601143,0,0,0,0,76.8786127167186,0.578034682080591,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3675",2011/04/09 00:00:00,2011/04/09 00:00:00+00,"65",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Tineo,modis,6.24999999999023,0,0,0,6.24999999999023,87.4999999998633,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3728",2011/06/26 00:00:00,2011/06/26 00:00:00+00,"48",ES,ESP,España,Noroeste,Galicia,Pontevedra,Barro,modis,1.96078431372165,29.4117647058247,0,0,56.8627450979277,0,11.7647058823299,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4074",2011/09/18 00:00:00,2011/09/18 00:00:00+00,"30",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,"Eucisia, Gouveia e Valverde",modis,0,0,0,0,0,83.3333333330556,16.6666666666111,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4082",2011/05/23 00:00:00,2011/05/23 00:00:00+00,"55",ES,ESP,España,Este,Cataluña,Girona,Sant Climent Sescebes,modis,0,0,0,99.9999999998276,0,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4100",2011/09/17 00:00:00,2011/09/17 00:00:00+00,"82",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Θεσσαλία,"Μαγνησία, Σποράδες",Δημοτική Κοινότητα Βελεστίνου,modis,0,0,0,99.999999999881,0,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4309",2011/06/26 00:00:00,2011/06/26 00:00:00+00,"57",ES,ESP,España,Sur,Andalucía,Málaga,Campillos,modis,0,0,0,33.3333333332804,0,0,66.6666666665608,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4310",2011/06/24 00:00:00,2011/06/24 00:00:00+00,"57",ES,ESP,España,Noroeste,Galicia,A Coruña,"Pontes de García Rodríguez, As",modis,87.4999999998438,0,3.57142857142219,0,5.35714285713329,0,3.57142857142219,0,0,9.09539343208124,"0",2022/01/26 11:57:54.973,EU,EU
,,"4311",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"71",ES,ESP,España,Noroeste,Galicia,Lugo,Sarria,modis,10.8108108107962,0,0,0,35.1351351350877,0,54.054054053981,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4350",2011/10/11 00:00:00,2011/10/11 00:00:00+00,"54",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,"Paradela, Contim e Fiães",modis,0,0,0,0,82.3529411763091,0,9.80392156860823,0,7.84313725488658,11.3488505857153,"0",2022/01/26 11:57:54.973,EU,EU
,,"4351",2011/10/07 00:00:00,2011/10/07 00:00:00+00,"171",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Morgade,modis,0,0,0,0,28.7356321838915,8.62068965516746,62.6436781608835,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4352",2011/10/15 00:00:00,2011/10/15 00:00:00+00,"83",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ibias,modis,0,0,0,0,0,83.7209302324608,16.2790697674229,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4390",2011/05/14 00:00:00,2011/05/14 00:00:00+00,"38",PT,PRT,Portugal,Continente,Norte,Alto Minho,Vale,modis,0,0,0,0,0,99.9999999997368,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4644",2011/07/23 00:00:00,2011/07/23 00:00:00+00,"257",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Πελοπόννησος,"Λακωνία, Μεσσηνία",Τοπική Κοινότητα Αλίκων,modis,0,0,0,6.17760617760379,0,92.6640926640569,1.15830115830071,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4687",2011/10/02 00:00:00,2011/10/02 00:00:00+00,"25",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Allande,modis,29.1666666665451,0,0,0,0,66.6666666663889,4.16666666664931,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4689",2011/10/02 00:00:00,2011/10/02 00:00:00+00,"361",ES,ESP,España,Noroeste,Galicia,Ourense,Laza,modis,2.49307479224308,28.80886426592,10.2493074792215,0,0,50.6925207756092,7.75623268697846,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4890",2011/08/17 00:00:00,2011/08/17 00:00:00+00,"252",EL,GRC,Ελλάδα ,Αττική,Aττική,Ανατολική Αττική,Τοπική Κοινότητα Κουβαρά,modis,0,0,0,12.9411764705832,0,76.8627450980091,10.1960784313686,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4951",2011/09/18 00:00:00,2011/09/18 00:00:00+00,"66",PT,PRT,Portugal,Continente,Norte,Douro,Adeganha e Cardanha,modis,0,0,0,0,0,98.4374999998462,1.56249999999756,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4984",2011/09/09 00:00:00,2011/09/09 00:00:00+00,"153",ES,ESP,España,Noroeste,Galicia,Ourense,Vilariño de Conso,modis,0,0,0,0,0,99.9999999999355,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"5394",2011/10/02 00:00:00,2011/10/02 00:00:00+00,"185",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Parres,modis,13.6612021857849,0,0,0,0,86.3387978141605,0,0,0,96.1318916737615,"0",2022/01/26 11:57:54.973,EU,EU
,,"5395",2011/09/30 00:00:00,2011/09/30 00:00:00+00,"94",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Parres,modis,0,7.77777777776914,0,0,36.6666666666259,38.8888888888457,16.6666666666481,0,0,28.8612127540127,"0",2022/01/26 11:57:54.973,EU,EU
,,"4765",2011/10/16 00:00:00,2011/10/16 00:00:00+00,"435",ES,ESP,España,Noroeste,Galicia,Ourense,Riós,modis,11.1363636363611,43.8636363636264,0,0,35.6818181818101,0,9.3181818181797,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6217",2011/09/05 00:00:00,2011/09/05 00:00:00+00,"93",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Sapiãos,modis,0,0,0,0,99.9999999998901,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6471",2011/08/19 00:00:00,2011/08/19 00:00:00+00,"550",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Vale Frechoso,modis,0,0,0,0,7.0909090909078,74.7272727272591,18.1818181818149,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1329",2011/09/15 00:00:00,2011/09/15 00:00:00+00,"143",PT,PRT,Portugal,Continente,Norte,Douro,Lagoaça e Fornos,modis,0,0,0,0,0,99.9999999999291,0,0,0,30.0337253958152,"0",2022/01/26 11:57:54.973,EU,EU
,,"1330",2011/09/15 00:00:00,2011/09/15 00:00:00+00,"93",ES,ESP,España,Noroeste,Galicia,Ourense,Xinzo de Limia,modis,0,0,0,0,1.03092783505048,70.1030927834329,28.8659793814135,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1395",2011/10/17 00:00:00,2011/10/17 00:00:00+00,"91",ES,ESP,España,Noroeste,Cantabria,Cantabria,Polaciones,modis,0,0,0,0,0,99.9999999998889,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"1327",2011/09/11 00:00:00,2011/09/11 00:00:00+00,"158",ES,ESP,España,Sur,Andalucía,Málaga,Mijas,modis,22.9299363057179,0,0,47.1337579617534,0,0,21.0191082802414,8.91719745222362,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1328",2011/09/11 00:00:00,2011/09/11 00:00:00+00,"192",ES,ESP,España,Sur,Andalucía,Málaga,Marbella,modis,0,0,0,81.2499999999577,0,0,14.0624999999927,4.68749999999756,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"8001",2011/10/08 00:00:00,2011/10/08 00:00:00+00,"76",PT,PRT,Portugal,Continente,Norte,Ave,Moreira do Rei e Várzea Cova,modis,0,0,0,0,0,98.6666666665351,1.33333333333156,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1342",2011/04/01 00:00:00,2011/04/01 00:00:00+00,"61",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,0,0,0,0,0,99.9999999998333,0,0,0,27.4828237958964,"0",2022/01/26 11:57:54.973,EU,EU
,,"1470",2011/06/30 00:00:00,2011/06/30 00:00:00+00,"99",ES,ESP,España,Noroeste,Galicia,Pontevedra,Cerdedo-Cotobade,modis,8.24742268040387,1.03092783505048,0,0,80.4123711339377,10.3092783505048,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1473",2011/07/26 00:00:00,2011/07/26 00:00:00+00,"198",PT,PRT,Portugal,Continente,Centro (PT),Beira Baixa,Isna,modis,0,3.01507537688291,0,0,96.9849246230668,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1474",2011/07/27 00:00:00,2011/07/27 00:00:00+00,"275",PT,PRT,Portugal,Continente,Norte,Ave,Briteiros Santo Estêvão e Donim,modis,0,0,0,0,94.4444444444095,0,5.5555555555535,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1476",2011/07/27 00:00:00,2011/07/27 00:00:00+00,"88",PT,PRT,Portugal,Continente,Norte,Ave,"Airão Santa Maria, Airão São João e Vermil",modis,70.786516853853,0,0,0,26.9662921348012,0,2.24719101123343,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1485",2011/08/11 00:00:00,2011/08/11 00:00:00+00,"71",PT,PRT,Portugal,Continente,Norte,Cávado,Padim da Graça,modis,0,0,30.4347826086515,0,65.2173913042533,0,4.34782608695022,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1541",2011/10/08 00:00:00,2011/10/08 00:00:00+00,"58",PT,PRT,Portugal,Continente,Norte,Douro,Lagoaça e Fornos,modis,0,0,0,0,30.3571428570886,64.2857142855995,5.35714285713329,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1540",2011/10/08 00:00:00,2011/10/08 00:00:00+00,"401",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Atalaia e Safurdão,modis,0,0,0,0,28.3919597989878,60.0502512562663,11.5577889447207,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1509",2011/07/26 00:00:00,2011/07/26 00:00:00+00,"1898",PT,PRT,Portugal,Continente,Norte,Douro,Mós,modis,1.36986301369856,0,0,0,1.89673340358262,78.3456269757598,18.3877766069537,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1539",2011/10/08 00:00:00,2011/10/08 00:00:00+00,"387",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Vale do Côa,modis,0,0,0,0,61.6580310880669,31.0880829015464,7.25388601036081,0,0,57.092702160115,"0",2022/01/26 11:57:54.973,EU,EU
,,"1542",2011/10/08 00:00:00,2011/10/08 00:00:00+00,"575",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,"Amoreira, Parada e Cabreira",modis,0,0,0,0,0,93.6842105262994,6.3157894736831,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1543",2011/10/05 00:00:00,2011/10/05 00:00:00+00,"105",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Adão,modis,0,0,0,0,66.6666666666032,12.3809523809406,20.952380952361,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1630",2011/08/25 00:00:00,2011/08/25 00:00:00+00,"281",EL,GRC,Ελλάδα ,Βόρεια Ελλάδα,Κεντρική Μακεδονία,Πέλλα,Τοπική Κοινότητα Θεοδωρακείου,modis,0,0,31.4285714285602,0,0.35714285714273,68.2142857142614,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"1631",2011/08/23 00:00:00,2011/08/23 00:00:00+00,"67",EL,GRC,Ελλάδα ,Βόρεια Ελλάδα,Κεντρική Μακεδονία,Θεσσαλονίκη,Δημοτική Κοινότητα Κολχικού,modis,0,0,0,97.0149253729895,0,0,2.98507462686122,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"1637",2011/04/08 00:00:00,2011/04/08 00:00:00+00,"381",ES,ESP,España,Noroeste,Galicia,Ourense,Bande,modis,0.789473684210318,0.263157894736773,4.73684210526191,0,41.5789473684101,52.105263157881,0,0.526315789473546,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1667",2011/08/19 00:00:00,2011/08/19 00:00:00+00,"74",ES,ESP,España,Centro (ES),Castilla y León,Zamora,San Justo,modis,0,0,0,0,13.5135135134953,86.4864864863696,0,0,0,0.0328666194704064,"0",2022/01/26 11:57:54.973,EU,EU
,,"1815",2011/08/25 00:00:00,2011/08/25 00:00:00+00,"186",EL,GRC,Ελλάδα ,Βόρεια Ελλάδα,Ήπειρος,Ιωάννινα,Τοπική Κοινότητα Βλαχατάνου,modis,0,0,0,3.29670329670149,0,96.7032967032436,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1675",2011/04/11 00:00:00,2011/04/11 00:00:00+00,"160",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,modis,0,0,0,0,0,99.9999999999359,0,0,0,76.9817676056957,"0",2022/01/26 11:57:54.973,EU,EU
,,"1676",2011/04/06 00:00:00,2011/04/06 00:00:00+00,"41",ES,ESP,España,Noroeste,Galicia,Lugo,"Fonsagrada, A",modis,33.333333333254,0,2.38095238094671,0,0,64.2857142855612,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1681",2011/08/22 00:00:00,2011/08/22 00:00:00+00,"289",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Lagares e Figueira,modis,12.8027681660855,0,0,0,70.5882352940932,16.6089965397866,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
